score,unit,stratum,test_event,role,auc,ci_lo,ci_hi,n_units,n_pos_cells,n_clusters,included,reason,y,se,run_id
logit_F1_wf,cell_gate,AGRI,2025,development,0.6827047571315207,0.621,0.7636,23,23,12,True,,0.7662297865728533,0.17314704117582883,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,AGRI,2025,development,0.687,0.6257,0.7638,12,23,12,True,,0.7861311016821965,0.16832290494589328,m2_20260926T165115Z_1ffdde7
slope_neg,object,AGRI,2025,development,0.8495016880973485,0.8138688485823996,0.8840252666390613,18,23,12,True,,1.7306980607434677,0.1417795439859547,m2_20260926T165115Z_1ffdde7
relelev_neg,object,AGRI,2025,development,0.3029337836681607,0.2699461091522794,0.337704067094978,18,23,12,True,,-0.8333661622806365,0.08197943939640182,m2_20260926T165115Z_1ffdde7
twi,object,AGRI,2025,development,0.7249752420380154,0.6850711534096289,0.7639464065377889,18,23,12,True,,0.9692763827916258,0.10134441095713481,m2_20260926T165115Z_1ffdde7
impervious,object,AGRI,2025,development,0.4639799503498276,0.4350532809871003,0.5142532455213741,18,23,12,True,,-0.1443302255952682,0.08119826458015084,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,2025,development,0.7520519661033929,0.6697809611520843,0.8240943860716973,18,23,12,True,,1.109586241954406,0.21356080074583705,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,2025,development,0.7417503275642683,0.6681456192040038,0.8053076124861565,18,23,12,True,,1.055085861181836,0.1836752211734233,m2_20260926T165115Z_1ffdde7
L1,object,AGRI,2025,development,0.212009884397737,0.1523265920036154,0.2931182000587538,18,23,12,True,,-1.3128526480245057,0.2133154136951885,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,AGRI,2025,development,0.5234338839520133,0.4648336972920591,0.5971292059533483,18,23,12,True,,0.09380425917897439,0.1363329792612183,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,AGRI,2025,development,0.6736793932085394,0.6275744493507909,0.7287958187853895,18,23,12,True,,0.724873965503829,0.11905741241833825,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,AGRI,2025,development,0.6887956202398233,0.6408151530818973,0.7455912270883625,18,23,12,True,,0.7944947285717737,0.12661745130985497,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,UNIVERSE,2025,development,0.9337254901960784,0.8803,0.9872,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,UNIVERSE,2025,development,0.9337,0.8803,0.9872,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,UNIVERSE,2025,development,0.1053921568627451,0.0859,0.1249,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,UNIVERSE,2025,development,0.1054,0.0859,0.1249,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,UNIVERSE,2025,development,0.831078431372549,0.8059,0.8563,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,UNIVERSE,2025,development,0.8311,0.8059,0.8563,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,UNIVERSE,2025,development,0.3628676470588235,0.2819,0.4439,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,UNIVERSE,2025,development,0.3629,0.2819,0.4439,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,2025,development,0.7678186274509804,0.6075,0.9281,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,2025,development,0.7678,0.6075,0.9281,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,2025,development,0.7618137254901961,0.5867,0.937,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,2025,development,0.7618,0.5867,0.937,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,UNIVERSE,2025,development,0.1321078431372549,0.073,0.1912,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,UNIVERSE,2025,development,0.1321,0.073,0.1912,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,UNIVERSE,2025,development,0.323235294117647,0.271,0.3755,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,UNIVERSE,2025,development,0.3232,0.271,0.3755,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,UNIVERSE,2025,development,0.6322058823529412,0.5734,0.691,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,UNIVERSE,2025,development,0.6322,0.5734,0.691,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,UNIVERSE,2025,development,0.6292156862745099,0.6046,0.6538,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,UNIVERSE,2025,development,0.6292,0.6046,0.6538,2,2,2,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,UNIVERSE,2025,development,0.8350708934799549,0.618075117370892,0.9685147148686596,4,2,2,True,,1.6220008995009596,0.7512529182028447,m2_20260926T165115Z_1ffdde7
relelev_neg,object,UNIVERSE,2025,development,0.1008854160226048,0.0824698409132325,0.119300991131977,4,2,2,True,,-2.1874251055099747,0.10464133736419261,m2_20260926T165115Z_1ffdde7
twi,object,UNIVERSE,2025,development,0.667073279005808,0.4134976525821596,0.8411366466918456,4,2,2,True,,0.6949774947681521,0.5143549976753297,m2_20260926T165115Z_1ffdde7
impervious,object,UNIVERSE,2025,development,0.3469099255132906,0.2552302176363996,0.426395409494001,4,2,2,True,,-0.6326498936566267,0.19753832786780176,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,2025,development,0.8024142762969948,0.6913195112071033,0.898135106937924,4,2,2,True,,1.4014524942475595,0.3495925899952618,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,2025,development,0.8018126878804412,0.6781167282213966,0.9056729264475744,4,2,2,True,,1.3976624200244823,0.3869406598788642,m2_20260926T165115Z_1ffdde7
L1,object,UNIVERSE,2025,development,0.095215314433739,0.0558685446009389,0.1594679186228482,4,2,2,True,,-2.2515562041315285,0.2972175889884521,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,UNIVERSE,2025,development,0.2691816532032176,0.2051643192488262,0.345905059989567,4,2,2,True,,-0.9987784868606944,0.1829717351628249,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,UNIVERSE,2025,development,0.5337107702458562,0.3146844027125717,0.6816502590304154,4,2,2,True,,0.13504795717184748,0.3927815374850424,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,UNIVERSE,2025,development,0.5596410853673754,0.4534689619196661,0.6465643825240049,4,2,2,True,,0.23970554979426606,0.20169649036058052,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,ALL,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,ALL,2022-09-06,holdout,0.7721715443495709,0.7279873528143941,0.8253862075582911,5,0,0,True,,1.2206137747762018,0.14511482444122045,m2_20260926T165115Z_1ffdde7
relelev_neg,object,ALL,2022-09-06,holdout,0.6073803433639534,0.5504119090373254,0.6643487776905814,5,0,0,True,,0.4363138417241158,0.12255316365054696,m2_20260926T165115Z_1ffdde7
twi,object,ALL,2022-09-06,holdout,0.8084368483777922,0.6691568544131152,0.9292887201348812,5,0,0,True,,1.4398850386118358,0.47741700219527733,m2_20260926T165115Z_1ffdde7
impervious,object,ALL,2022-09-06,holdout,0.9243434585163044,0.8904092817175435,0.9582776353150652,5,0,0,True,,2.5028798040574998,0.265099691267606,m2_20260926T165115Z_1ffdde7
hand_neg,object,ALL,2022-09-06,holdout,0.7175638119859091,0.6598315353720888,0.7751789888806221,5,0,0,True,,0.9324092383097852,0.1467490747865133,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,2022-09-06,holdout,0.7377906092477954,0.6169506394527986,0.8631804038216385,5,0,0,True,,1.0345166711217058,0.3483062241443653,m2_20260926T165115Z_1ffdde7
L1,object,ALL,2022-09-06,holdout,0.9153128672505148,0.854352802489274,0.970589968884076,5,0,0,True,,2.3803022637244493,0.44067424728804183,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,ALL,2022-09-06,holdout,0.8890136346808595,0.7802998052290206,0.9720998451057532,5,0,0,True,,2.0807052136903175,0.5825137482960974,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,ALL,2022-09-06,holdout,0.8606011672691304,0.7658442689921576,0.9500034268638712,5,0,0,True,,1.820292051978788,0.44886505724935183,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,ALL,2022-09-06,holdout,0.8630710982543647,0.7775122566844589,0.9486627691801572,5,0,0,True,,1.8410352469305662,0.42485723322321584,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,FLAT,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,FLAT,2022-09-06,holdout,0.1976069650928959,0.0419938857713862,0.3850246210292556,5,0,0,True,,-1.401318523146522,0.6783428676629326,m2_20260926T165115Z_1ffdde7
relelev_neg,object,FLAT,2022-09-06,holdout,0.6394711772315965,0.5462585690837115,0.7326837853794816,5,0,0,True,,0.5730696434861572,0.2098806412670443,m2_20260926T165115Z_1ffdde7
twi,object,FLAT,2022-09-06,holdout,0.5021313169171011,0.2309087716453848,0.7795210968427151,5,0,0,True,,0.008525319303806067,0.6291096799465636,m2_20260926T165115Z_1ffdde7
impervious,object,FLAT,2022-09-06,holdout,0.7718461533746376,0.6734972106305996,0.8701950961186753,5,0,0,True,,1.2187650796687675,0.30067886401474564,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,2022-09-06,holdout,0.2450524346865954,0.1413641079510543,0.3487407614221366,5,0,0,True,,-1.125176090146386,0.30087979747846116,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,2022-09-06,holdout,0.3223336693201474,0.1160577206863731,0.6009172540310901,5,0,0,True,,-0.7430677800176788,0.6223564798099915,m2_20260926T165115Z_1ffdde7
L1,object,FLAT,2022-09-06,holdout,0.7747422581693331,0.6442513407086575,0.9107270445109586,5,0,0,True,,1.2352851380902783,0.4409979443329214,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,FLAT,2022-09-06,holdout,0.6951244753173894,0.4343539819312737,0.90915322969972,5,0,0,True,,0.8241873531934151,0.6549732724418365,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,FLAT,2022-09-06,holdout,0.562104474752852,0.298332730523373,0.8258762189823308,5,0,0,True,,0.24970737566211965,0.6152991589260578,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,FLAT,2022-09-06,holdout,0.5362566956545742,0.2531834695171236,0.8194453026938303,5,0,0,True,,0.14528178048516038,0.6618231386629537,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,URBAN,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,URBAN,2022-09-06,holdout,0.3188362987864518,0.1997842638774877,0.4788181620682164,5,0,0,True,,-0.7591248597158471,0.33236966991121136,m2_20260926T165115Z_1ffdde7
relelev_neg,object,URBAN,2022-09-06,holdout,0.6166851160682228,0.5000868998479253,0.7332833322885205,5,0,0,True,,0.4755017442478675,0.2579123005190412,m2_20260926T165115Z_1ffdde7
twi,object,URBAN,2022-09-06,holdout,0.5703642371927602,0.2977970348457151,0.8213121877036714,5,0,0,True,,0.2833373828780028,0.6079380575891553,m2_20260926T165115Z_1ffdde7
impervious,object,URBAN,2022-09-06,holdout,0.4004593014490495,0.1315477220443134,0.6693708808537856,5,0,0,True,,-0.4035517176628448,0.6614111259594081,m2_20260926T165115Z_1ffdde7
hand_neg,object,URBAN,2022-09-06,holdout,0.3333924064179382,0.2006094387881316,0.4661753740477449,5,0,0,True,,-0.6928813634546354,0.31811407117314794,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,URBAN,2022-09-06,holdout,0.402304184469195,0.1668707714776677,0.6827938301107974,5,0,0,True,,-0.39587347458660604,0.605779011711663,m2_20260926T165115Z_1ffdde7
L1,object,URBAN,2022-09-06,holdout,0.5935266104780194,0.3804705574756998,0.8176254616554418,5,0,0,True,,0.3785635851557684,0.5071249603358798,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,URBAN,2022-09-06,holdout,0.5417994156970967,0.2547474930379613,0.8207690636541386,5,0,0,True,,0.16758880597057346,0.6620062785557606,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,URBAN,2022-09-06,holdout,0.4695431073401369,0.2130162603026941,0.7260699543775799,5,0,0,True,,-0.12197858695234787,0.5820547477058821,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,URBAN,2022-09-06,holdout,0.4793402079393801,0.237455128023014,0.7274266782533124,5,0,0,True,,-0.08268624665020208,0.5480427856648152,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,AGRI,2022-09-06,holdout,,,,0,0,0,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
