block,dist,median,shape,beta,n_obj,n_events,counts,upsilon,mu0,tau,delta_star,object_auc_limit,top10_share_theory,neff_ratio_theory,scenario_no,rule,n_replicates,n_evaluable,gap_median,gap_median_lo,gap_median_hi,gap_mean,gap_sd,p10,p_pos10,p_neg10,class,cell_auc_median,object_auc_median,capture_median,object_capture_median,term_size_weight_median,term_within_object_median,term_erasure_median,n_eff_median,n_survive_median,n_K_median,top10_share_median,max_event_share_median,sd_A_median,rho_wA_median,concentration_factor_median,n_pos_cells_median,n_polygons_median,erased_frac_median,erasure_median_lo,erasure_median_hi,grid_pass_rate,object_pass_rate,unit_flip_rate,auc_unit_flip_rate,rule_flip_rate,B_n,B_max_event_share_median,B_v1_auc_median,B_v2_auc_median,B_v1_minus_v2_auc_median,B_p_abs_v1_v2_ge_01,B_v1_pass_rate,B_v2_pass_rate,B_v1_v2_flip_rate,B_n_events_used_median
B,lognormal,5000.0,1.5,-0.5,50,4,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,60,f10,200,200,-0.12377031328037974,-0.13114725467998467,-0.11824825089084201,-0.1291217136408351,0.04110114751921974,0.78,0.0,0.78,벌어짐,0.5983888647044,0.7233360984969432,0.34943330729844657,0.5269659100880495,-0.09364687228875412,-0.0018584199592202033,-0.02985600354848894,66.55338031799717,163.5,200.0,0.42534954999058766,0.30148171487405895,0.2751369163898336,-0.26165247625163157,1.2045362477342765,582.5,200.0,0.18250000000000005,-0.03140185515761307,-0.0286788357309955,0.0,0.79,0.79,0.915,0.0,200.0,0.30148171487405895,0.5983888647044,0.6058785855986293,-0.00795032430568754,0.005,0.0,0.0,0.0,4.0
B,lognormal,5000.0,1.5,0.0,50,4,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,61,f10,200,200,-0.0014923439585011744,-0.005950272354074748,0.004462964550567383,-0.00357815817845002,0.02346850715149869,0.0,0.0,0.0,없음,0.7368284513138251,0.7385414536438548,0.5270106557590599,0.5302942181491986,0.0013190147137467356,-0.0021263489593289497,5.875839895214119e-05,61.57902058677815,165.0,200.0,0.4328116678028887,0.3105374646953465,0.2517444789663956,0.0032209971082955906,1.2971180831089,586.5,200.0,0.17500000000000004,-0.001528657674038869,0.002308968461908756,0.69,0.825,0.255,0.135,0.0,200.0,0.3105374646953465,0.7368284513138251,0.7338925409585165,0.0016429612157646822,0.0,0.69,0.69,0.11,4.0
B,lognormal,5000.0,1.5,0.5,50,4,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,62,f10,200,200,0.10230792175398529,0.09897364224167182,0.10567081829220826,0.10202609541875987,0.021226666259127093,0.53,0.53,0.0,벌어짐,0.8306230155566708,0.7292625454744248,0.699822155675382,0.525888588606947,0.06778000360889996,-0.002265032359046404,0.03651404773065192,61.13129113896278,164.0,200.0,0.43461097604708965,0.3084906282509683,0.25297137317517626,0.19558255615667847,1.276980406371985,592.5,200.0,0.18000000000000005,0.03362572974167577,0.03772023750371423,1.0,0.8,0.2,0.09,0.0,200.0,0.3084906282509683,0.8306230155566708,0.823488999877319,0.0051969726120367765,0.0,1.0,1.0,0.0,4.0
B,lognormal,5000.0,1.5,-0.5,50,4,equal,0.5,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,63,f10,200,200,-0.1225994760187964,-0.1303165771163084,-0.11473455920948461,-0.1278936253419599,0.04250960592997895,0.745,0.0,0.745,벌어짐,0.5921648533941293,0.7125695992522388,0.35150787199365874,0.5242015000723415,-0.09077659837179813,-0.002121193242983155,-0.029369426465321535,63.0491741902829,164.0,200.0,0.4341940275291091,0.30135720058974974,0.29026712710598845,-0.24780270534787596,1.2755128178240962,589.5,200.0,0.18000000000000005,-0.0312191131236067,-0.028125149521835646,0.025,0.57,0.545,0.555,0.0,200.0,0.30135720058974974,0.5921648533941293,0.5962218421575788,-0.007629040085753658,0.015,0.025,0.045,0.03,4.0
B,lognormal,5000.0,1.5,0.0,50,4,equal,0.5,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,64,f10,200,200,-0.0025889637578656033,-0.005704395974192811,0.0011818227609896592,-0.0025995229423708766,0.02424346869933963,0.0,0.0,0.0,없음,0.7215681496052073,0.7244522936370641,0.5212192398602109,0.5196998455754638,-0.0005954109570336374,-0.002166994543013945,-0.0005892557713386704,60.224984475230784,165.0,200.0,0.44153894108392744,0.30917802227319235,0.2660231675979841,-0.0020983276630406698,1.3217600439196469,599.5,200.0,0.17500000000000004,-0.0020231390642220237,0.0006505340492312106,0.585,0.6,0.135,0.135,0.0,200.0,0.30917802227319235,0.7215681496052073,0.7287813557582443,-0.0016246816669298059,0.0,0.585,0.58,0.125,4.0
B,lognormal,5000.0,1.5,0.5,50,4,equal,0.5,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,65,f10,200,200,0.10143821399876729,0.09678565358788549,0.10515870072755451,0.10227717120232413,0.0248103733936782,0.515,0.515,0.0,벌어짐,0.8224893776552837,0.7191049723481702,0.6965904688105385,0.5231486590373156,0.07009599739697597,-0.002226629682264336,0.03325863298182963,63.659551166904606,165.0,200.0,0.4367303181263352,0.3105859564688376,0.2658222435794846,0.19545785585701037,1.255286714810154,596.0,200.0,0.17500000000000004,0.03139408941688593,0.036104328220076476,0.985,0.595,0.39,0.32,0.0,200.0,0.3105859564688376,0.8224893776552837,0.8204943353318478,0.0044820792097032824,0.0,0.985,0.965,0.04,4.0
B,lognormal,5000.0,1.5,-0.5,50,4,skewed,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,66,f10,200,200,-0.12607405728008286,-0.13317629856437074,-0.12072307707372776,-0.1302422045601953,0.03861567012593282,0.795,0.0,0.795,벌어짐,0.6017239248320827,0.7233517445533174,0.34389717584225715,0.5251918317695138,-0.09660898209921637,-0.001719565496515696,-0.02937651057628954,63.20024526606494,164.5,200.0,0.43456003550246114,0.5670247336498742,0.27726747216048314,-0.2747082749570734,1.2561425602180472,586.0,200.0,0.17910447761194026,-0.030847520786449478,-0.02838453607343272,0.0,0.75,0.75,0.88,0.0,200.0,0.5670247336498742,0.6017239248320827,0.6086045118389666,-0.007917130633962377,0.015,0.0,0.01,0.01,4.0
B,lognormal,5000.0,1.5,0.0,50,4,skewed,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,67,f10,200,200,-0.0009805935398060628,-0.0054327056035904375,0.002209529151993017,-0.0011751947052687295,0.02414508659861806,0.0,0.0,0.0,없음,0.7348219338365416,0.7363017295961607,0.5244143718565037,0.52556221853996,0.0009737381457837202,-0.0018230208653472468,-0.000731711107795352,64.23574821643888,164.5,200.0,0.43411404366362816,0.5568853764015711,0.25306382575268316,0.002805110766741869,1.2605200288145615,593.0,200.0,0.17910447761194026,-0.0020458169421178063,0.0016530714493836474,0.68,0.795,0.255,0.125,0.0,200.0,0.5568853764015711,0.7348219338365416,0.7362135840487036,0.0003332949855013312,0.0,0.68,0.655,0.225,4.0
B,lognormal,5000.0,1.5,0.5,50,4,skewed,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,68,f10,200,200,0.10102113093732329,0.09619439205917113,0.10352652331487511,0.10051090231901874,0.020293157257898143,0.505,0.505,0.0,벌어짐,0.833265108250687,0.7304597862516029,0.70046576349885,0.530968346625859,0.06671377028263609,-0.002066346553177112,0.034627036733586025,63.106643931571625,165.0,200.0,0.43821455742289556,0.5841806777177092,0.25152389903886674,0.20418980754397395,1.2666200080829217,590.0,200.0,0.17500000000000004,0.03235788437240128,0.03657255390977043,1.0,0.785,0.215,0.08,0.0,200.0,0.5841806777177092,0.833265108250687,0.8276128893864034,0.003117994831106863,0.01,1.0,0.995,0.005,4.0
B,lognormal,5000.0,1.5,-0.5,50,4,skewed,0.5,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,69,f10,200,200,-0.12533110796920394,-0.13364322418817975,-0.1185906318054698,-0.13065920200974276,0.04286617813437637,0.765,0.0,0.765,벌어짐,0.5780679661164779,0.7208112735557901,0.33936401004795613,0.5256035492615116,-0.0955113010917088,-0.0017387938120237423,-0.030368672899680316,61.15665156606853,164.0,200.0,0.4379522447439831,0.5884753560759426,0.2859969763305519,-0.2548186517997212,1.2869576129429465,592.0,200.0,0.1840796019900498,-0.03190225882375319,-0.028668930746585608,0.1,0.575,0.475,0.49,0.0,200.0,0.5884753560759426,0.5780679661164779,0.6003443447069956,-0.004978245005832216,0.2,0.1,0.08,0.12,4.0
B,lognormal,5000.0,1.5,0.0,50,4,skewed,0.5,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,70,f10,200,200,-0.002046332930166317,-0.005760721478727193,0.002084228761241036,-0.0016770460536813336,0.028323921358513793,0.005,0.0,0.005,없음,0.7217261733172005,0.7191437267539827,0.5120717517776341,0.5057878967889124,-0.000864411199738846,-0.0020558273175653174,0.00015910064927943113,61.96053998480565,165.0,200.0,0.43844577666707873,0.5789447284613003,0.2652226986914762,-0.0023633693568753055,1.2845610682344741,590.0,200.0,0.17543969849246233,-0.0010288808748878386,0.001427205265745246,0.535,0.53,0.105,0.095,0.0,200.0,0.5789447284613003,0.7217261733172005,0.7268455797185027,-0.0034548169127811,0.145,0.535,0.51,0.295,4.0
B,lognormal,5000.0,1.5,0.5,50,4,skewed,0.5,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,71,f10,200,200,0.09576042861145334,0.09138558944497444,0.10130874896631181,0.09811336786214361,0.02663312928946598,0.45,0.45,0.0,가끔,0.8299272336254715,0.7284120604604003,0.6958644763313215,0.5328411753232645,0.06320926879279604,-0.0022269190879331546,0.0345436044536207,62.305349458292326,164.0,200.0,0.436214754592501,0.6016650646231316,0.25914414652555073,0.19295383766589058,1.274679208785967,590.5,200.0,0.17910447761194026,0.032642504223431734,0.036818244658995636,0.96,0.58,0.38,0.345,0.0,200.0,0.6016650646231316,0.8299272336254715,0.8219893483911298,0.0004581696390187351,0.045,0.96,0.955,0.025,4.0
B,lognormal,5000.0,1.5,-0.5,50,10,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,72,f10,200,200,-0.1287243709793297,-0.13453583155746252,-0.1237117547779818,-0.13152834731842308,0.025880979922274845,0.905,0.0,0.905,벌어짐,0.5921078068934253,0.7196748006203012,0.3400275857902977,0.5149742318753572,-0.09311630197902626,-0.004725962623325752,-0.028636660221798005,140.78264095521712,414.0,500.0,0.4404039518440099,0.14126678858142122,0.2783131676189178,-0.24113317380803523,1.3809160126839655,1472.0,500.0,0.17200000000000004,-0.029946296766226843,-0.027780959322657672,0.0,0.69,0.69,0.915,0.0,200.0,0.14126678858142122,0.5921078068934253,0.6036041537791322,-0.009889873518901138,0.005,0.0,0.0,0.0,10.0
B,lognormal,5000.0,1.5,0.0,50,10,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,73,f10,200,200,-0.00527979952557156,-0.007195384164073837,-0.002350766594363063,-0.0053661974603979165,0.015004284207077907,0.0,0.0,0.0,없음,0.732553463186728,0.7366526173560639,0.5137836040657358,0.5101154267782451,0.0011767541383981839,-0.005375280778395053,0.00011326058616190071,138.32833883112266,415.0,500.0,0.44583100587662616,0.14099023339199027,0.25472469262995145,0.0038309480813300285,1.4130413364838261,1505.5,500.0,0.17000000000000004,-0.0009909042514738564,0.0016687307444971378,0.69,0.715,0.225,0.065,0.0,200.0,0.14099023339199027,0.732553463186728,0.7273871093009935,0.005644208793534,0.0,0.69,0.625,0.175,10.0
B,lognormal,5000.0,1.5,0.5,50,10,equal,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,74,f10,200,200,0.0970475876270604,0.09472648559052,0.09911498414481834,0.09783281339120144,0.012294728568674277,0.405,0.405,0.0,가끔,0.8301222243024116,0.7325516750353,0.6873439793420482,0.5120662391314105,0.0686052060092765,-0.0055094811062895155,0.03405581061786267,140.782274857651,415.0,500.0,0.44548623065513326,0.1406798930977884,0.2508477788611333,0.19128625784800074,1.401996807937797,1481.5,500.0,0.17000000000000004,0.03296273380354964,0.035315302642194735,1.0,0.715,0.285,0.005,0.0,200.0,0.1406798930977884,0.8301222243024116,0.8173903540862795,0.01156174611547195,0.0,1.0,1.0,0.0,10.0
B,lognormal,5000.0,1.5,-0.5,50,10,equal,0.5,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,75,f10,200,200,-0.12832431772584407,-0.1320446461032272,-0.1241320547011584,-0.1286214757141154,0.02308907923206569,0.9,0.0,0.9,벌어짐,0.5821403346324123,0.7120055244509264,0.34492284429280395,0.5167291722514696,-0.09577280517406273,-0.004698715170288137,-0.028515765433786366,140.50038067112268,413.5,500.0,0.44508720412197544,0.14314938534366628,0.2908955587280413,-0.2269706306990305,1.3923916414959236,1487.0,500.0,0.17300000000000004,-0.029808582419963647,-0.027665364626667133,0.005,0.58,0.575,0.62,0.0,200.0,0.14314938534366628,0.5821403346324123,0.5888126269921559,-0.004972761232860001,0.0,0.005,0.015,0.01,10.0
B,lognormal,5000.0,1.5,0.0,50,10,equal,0.5,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,76,f10,200,200,-0.0049145393924547864,-0.007993265405863537,-0.0008484408473793392,-0.003968344037119514,0.015977553029947973,0.0,0.0,0.0,없음,0.7225219237933092,0.7259558649777611,0.5121285501781575,0.508488704284352,0.00030266249442301163,-0.005028328122367587,0.00024529711200405035,142.9932748172647,415.0,500.0,0.4386348407180751,0.1395177239106717,0.2702903844462268,0.000804617541773371,1.3706675276973357,1484.0,500.0,0.17000000000000004,-0.0005647504212797916,0.00135150439004883,0.585,0.57,0.125,0.105,0.0,200.0,0.1395177239106717,0.7225219237933092,0.7282165407582596,-0.0035025238695354233,0.0,0.585,0.56,0.135,10.0
B,lognormal,5000.0,1.5,0.5,50,10,equal,0.5,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,77,f10,200,200,0.09755888653537059,0.09495853812475752,0.10032448365971791,0.09762832326142433,0.01698471504404072,0.435,0.435,0.0,가끔,0.8200476972518229,0.7229698862890297,0.6733967788384361,0.5048253409627077,0.06899593546901606,-0.005000919164982964,0.03348075848951365,140.96522290337185,414.0,500.0,0.4471018442567934,0.1395283840205509,0.26502150743965097,0.18148649102861597,1.3794277331817117,1492.5,500.0,0.17200000000000004,0.03213808593327372,0.03468044613098897,1.0,0.545,0.455,0.275,0.0,200.0,0.1395283840205509,0.8200476972518229,0.8161945072089728,0.0040003135209947804,0.0,1.0,0.995,0.005,10.0
B,lognormal,5000.0,1.5,-0.5,50,10,skewed,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,78,f10,200,200,-0.1283386349502425,-0.13375703533197802,-0.12341954649388986,-0.13090292772871423,0.023384450452748,0.93,0.0,0.93,벌어짐,0.593309367088699,0.7203166627748805,0.3395932522188914,0.5136077895428852,-0.09486270369181543,-0.004646797206330822,-0.029656181524476244,141.71453740950474,413.0,500.0,0.4449441170673902,0.385997775779755,0.278750103092773,-0.23646046493512177,1.3805765118728663,1471.0,500.0,0.17400000000000004,-0.03071008338178638,-0.028740436076198583,0.0,0.755,0.755,0.94,0.0,200.0,0.385997775779755,0.593309367088699,0.6015105690617484,-0.01094182809699451,0.01,0.0,0.005,0.005,9.0
B,lognormal,5000.0,1.5,0.0,50,10,skewed,0.0,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,79,f10,200,200,-0.002982951905850184,-0.005462964724496366,8.507670966284575e-05,-0.004402522844440584,0.015777910376744708,0.0,0.0,0.0,없음,0.7334089535576227,0.7364458898877976,0.5118784116262047,0.5143533291466107,0.0022047060277020636,-0.0053146897592636355,-0.00018401806988438407,138.9813687685002,414.0,500.0,0.4447215607173479,0.3989932675302085,0.25515504605196576,0.005512191258325885,1.4016995881708176,1479.0,500.0,0.1716566866267465,-0.001324126059333075,0.0008765337258849204,0.675,0.76,0.275,0.065,0.0,200.0,0.3989932675302085,0.7334089535576227,0.7277474519473051,0.0049098113119175335,0.005,0.675,0.62,0.305,9.0
B,lognormal,5000.0,1.5,0.5,50,10,skewed,0.0,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,80,f10,200,200,0.09789299510278615,0.09465380343823282,0.09946567569852893,0.09749433186153096,0.012847367681663632,0.42,0.42,0.0,가끔,0.8284696777577627,0.7306128607468108,0.6835857362103739,0.513598105747986,0.06782410209315481,-0.005291191070194545,0.03387760116089711,140.15618125140594,413.0,500.0,0.4492011553596895,0.3936627628449863,0.251477561861867,0.19465909950150917,1.4004844716889728,1474.5,500.0,0.17400000000000004,0.0325204669610778,0.035521946482583444,1.0,0.71,0.29,0.005,0.0,200.0,0.3936627628449863,0.8284696777577627,0.8172263881084668,0.010544044339021175,0.0,1.0,1.0,0.0,9.0
B,lognormal,5000.0,1.5,-0.5,50,10,skewed,0.5,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,81,f10,200,200,-0.12848114028978957,-0.1328116849480958,-0.1218984116222861,-0.1285981052716191,0.02592709512882433,0.865,0.0,0.865,벌어짐,0.581753216296239,0.7098556156481473,0.33733705030295114,0.507851853063312,-0.09385377698954311,-0.004616212375319451,-0.028401967326459165,142.57889318011473,414.0,500.0,0.4422113103624965,0.40002604279314397,0.28920947325717916,-0.231508560808317,1.3922111641844923,1476.5,500.0,0.17200000000000004,-0.029694224602206942,-0.02760611132871349,0.03,0.51,0.48,0.52,0.0,200.0,0.40002604279314397,0.581753216296239,0.6003964931925354,-0.0031265463646290292,0.15,0.03,0.04,0.06,9.0
B,lognormal,5000.0,1.5,0.0,50,10,skewed,0.5,0.95,0.5,0.0,0.7367420049605218,0.5864601343061464,0.10539922456186433,82,f10,200,200,-0.004641283221812509,-0.006427965789527312,-0.0012942641764234208,-0.00555520836271862,0.01680413475802403,0.0,0.0,0.0,없음,0.7189382568811026,0.725226414658376,0.5027011620559875,0.5054333710535956,0.0002597502344455771,-0.005047954194902726,-0.0002341763284864351,142.87636552479717,414.5,500.0,0.44232852743213413,0.4210483544947459,0.2672213350453143,0.0006442443897224457,1.379149310946905,1482.5,500.0,0.17082771119929097,-0.001301560820827663,0.0008870822827533598,0.505,0.535,0.1,0.07,0.0,200.0,0.4210483544947459,0.7189382568811026,0.7294051581081715,-0.005827978933670985,0.15,0.505,0.555,0.31,9.0
B,lognormal,5000.0,1.5,0.5,50,10,skewed,0.5,0.95,0.5,0.13282736620634106,0.7260243075020016,0.5864601343061464,0.10539922456186433,83,f10,200,200,0.09411188299396928,0.0910579727323857,0.09740759639963303,0.09595050793649246,0.017938492409078154,0.395,0.395,0.0,가끔,0.8254592843815847,0.7304528225038548,0.6841813819559872,0.5139636284441501,0.06660683509745124,-0.00533658732156983,0.03340415858792123,140.6831352835925,413.0,500.0,0.4447725619895441,0.4224698319073892,0.25864489736945806,0.18020578920879632,1.4051057283748913,1483.5,500.0,0.17382634730538926,0.031681459021573155,0.03427585206751438,0.97,0.6,0.37,0.305,0.0,200.0,0.4224698319073892,0.8254592843815847,0.8181847173507895,0.006059132819339119,0.03,0.97,0.96,0.04,9.0
C1,lognormal,500.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,84,any,200,200,-0.043709067018874614,-0.04551370033419988,-0.03980027778526862,-0.04419281050135592,0.014761623329649245,0.005,0.0,0.005,없음,0.6707820082910597,0.713303348140641,0.45418752085418757,0.5102892899057679,-0.042847915974551565,0.00016689554730253686,0.0,142.9727043774538,200.0,200.0,0.24064976512353425,1.0,0.2783966415589876,-0.23965874243215096,0.6315603049435821,385.0,200.0,0.0,0.0,0.0,0.04,0.555,0.515,0.605,0.04,,,,,,,,,,
C1,lognormal,500.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,84,center,200,200,-0.14945510451654825,-0.16076871457589303,-0.14294968968490063,-0.15970157032862958,0.06917036599056636,0.835,0.0,0.835,벌어짐,0.5627410202915173,0.713303348140641,0.29520697167755994,0.5102892899057679,-0.02203546243693616,-0.0012243823834889866,-0.12970459999119738,21.1425,27.0,200.0,0.7886762360446571,1.0,0.30660346310880804,-0.18929276811416668,0.4713585759669262,32.0,200.0,0.865,-0.1345883190190773,-0.12363788498651984,0.01,0.555,0.545,0.685,0.01,,,,,,,,,,
C1,lognormal,500.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,84,f01,200,200,-0.0620530354443804,-0.06550367156091375,-0.05827478509662487,-0.06358132641713686,0.01861914566761806,0.025,0.0,0.025,없음,0.6504629218200397,0.713303348140641,0.42476844212703235,0.5102892899057679,-0.04702454283973789,-0.0005079062637811105,-0.014113726543678318,125.7128301149215,181.0,200.0,0.27393715790974194,1.0,0.28292642202512663,-0.24790429984442214,0.6546314359266985,295.5,200.0,0.09499999999999997,-0.015432305123340928,-0.013304228321140199,0.015,0.555,0.54,0.665,0.015,,,,,,,,,,
C1,lognormal,500.0,1.5,-0.5,200,1,equal,0.0,0.95,0.5,-0.1756959017826848,0.7260243075020016,0.5864601343061464,0.10539922456186433,84,f10,200,200,-0.16935701449066565,-0.17817537895804714,-0.16282535223470584,-0.16892668117635298,0.04590237606021503,0.945,0.0,0.945,벌어짐,0.5426819182777353,0.713303348140641,0.2837663534180947,0.5102892899057679,-0.03980144007774983,-0.0017761977897914893,-0.1257384479492588,39.54333882040646,59.0,200.0,0.563953387042527,1.0,0.2995679814516551,-0.1785834713378484,0.6893809195318994,90.0,200.0,0.7050000000000001,-0.13055053697023444,-0.12047921631343084,0.0,0.555,0.555,0.7,0.0,,,,,,,,,,
